chrom,start,end,name,score,strand
chr4,8988454,8990555,ENSG00000249347,.,+
chr4,8998840,9000941,ENSG00000284636,.,+
chr4,9019160,9021261,ENSG00000271057,.,-
chr4,9028285,9030386,ENSG00000251313,.,+
chr4,9050050,9052151,SNRPCP16,.,-
chr4,9074948,9077049,ENSG00000287972,.,+
chr4,9077022,9079123,ENPP7P10,.,+
chr4,9151295,9153396,FAM86KP,.,+
chr4,9168269,9170370,ALG1L14P,.,-
chr4,9168408,9170509,FAM90A26,.,+
chr4,9208656,9210757,USP17L10,.,+
chr4,9213404,9215505,USP17L11,.,+
chr4,9218151,9220252,USP17L12,.,+
chr4,9222895,9224996,USP17L13,.,+
chr4,9227640,9229741,USP17L14P,.,+
chr4,9232384,9234485,USP17L15,.,+
chr4,9237129,9239230,USP17L16P,.,+
chr4,9241878,9243979,USP17L17,.,+
chr4,9246629,9248730,USP17L18,.,+
chr4,9251377,9253478,USP17L19,.,+
chr4,9256123,9258224,USP17L20,.,+
chr4,9260871,9262972,USP17L21,.,+
chr4,9265618,9267719,USP17L22,.,+
chr4,9270363,9272464,USP17L23,.,+
chr4,9323164,9325265,USP17L24,.,+
chr4,9327910,9330011,USP17L25,.,+
chr4,9332657,9334758,USP17L26,.,+
chr4,9337402,9339503,USP17L5,.,+
chr4,9342147,9344248,USP17L27,.,+
chr4,9346892,9348993,USP17L28,.,+
chr4,9351637,9353738,USP17L29,.,+
chr4,9356382,9358483,USP17L9P,.,+
chr4,9361128,9363229,USP17L30,.,+
chr4,9365873,9367974,USP17L6P,.,+
chr4,9379268,9381369,ENSG00000288075,.,-
chr4,9386982,9389083,ENSG00000219492,.,-
chr4,9397203,9399304,DEFB108F,.,+
chr4,9409252,9411353,RNA5SP153,.,-
chr4,9420312,9422413,DEFB130D,.,+
chr4,9442413,9444514,DEFB131A,.,+
chr4,9457254,9459355,OR7E86P,.,+
chr4,9466973,9469074,OR7E84P,.,+
chr4,9481717,9483818,OR7E85P,.,+
chr4,9491735,9493836,UNC93B7,.,+
chr4,9510904,9513005,OR7E83P,.,+
chr4,9519909,9522010,ENSG00000249443,.,+
chr4,9530428,9532529,ENSG00000284648,.,+
chr4,9551984,9554085,ENSG00000242034,.,-
chr4,9554315,9556416,MIR548I2,.,-
chr4,9561170,9563271,RPS3AP19,.,+
chr4,9582130,9584231,SNRPCP13,.,-
chr4,9675307,9677408,ENPP7P11,.,+
chr4,9689785,9691886,ENSG00000287117,.,-
chr4,9690494,9692595,FAM86MP,.,+
chr4,9708811,9710912,ALG1L3P,.,-
chr4,9710232,9712333,Metazoa_SRP,.,-
chr4,9731369,9733470,EVA1CP1,.,+
chr4,9752897,9754998,OR7E35P,.,+
chr4,9779633,9781734,DRD5,.,+
chr4,9790860,9792961,RNA5SP154,.,-
chr4,9920813,9922914,ENSG00000249219,.,+
chr4,10004481,10006582,SLC2A9-AS1,.,+
chr4,10052935,10055036,SLC2A9,.,-
chr4,10076691,10078792,MIR3138,.,-
chr4,10113883,10115984,RNA5SP155,.,-
chr4,10114971,10117072,WDR1,.,-
chr4,10115088,10117189,ENSG00000289865,.,+
chr4,10141654,10143755,ENSG00000250393,.,-
chr4,10165764,10167865,ENSG00000251296,.,-
chr4,10198671,10200772,ENSG00000248777,.,-
chr4,10236234,10238335,ENSG00000271544,.,-
chr4,10254620,10256721,RAF1P1,.,-
chr4,10258137,10260238,ENSG00000250573,.,-
chr4,10266230,10268331,ENSG00000250074,.,-
chr4,10283707,10285808,ENSG00000250505,.,-
chr4,10290707,10292808,ENSG00000251278,.,-
chr4,10293578,10295679,ENSG00000251338,.,-
chr4,10408995,10411096,ENSG00000250613,.,+
chr4,10454744,10456845,ENSG00000287154,.,+
chr4,10455425,10457526,ZNF518B,.,-
chr4,10476922,10479023,ENSG00000248419,.,-
chr4,10682767,10684868,CLNK,.,-
chr4,10683002,10685103,ENSG00000249334,.,+
chr4,10735557,10737658,LINC02498,.,+
chr4,11366826,11368927,MIR572,.,+
chr4,11369974,11372075,RNPS1P1,.,+
chr4,11412159,11414260,RNA5SP156,.,-
chr4,11424873,11426974,ENSG00000287778,.,+
chr4,11427563,11429664,HS3ST1,.,-
chr4,11467249,11469350,ENSG00000251152,.,+
chr4,11623650,11625751,ENSG00000249631,.,+
chr4,11767467,11769568,LINC02360,.,-
chr4,11912666,11914767,ENSG00000248262,.,+
chr4,12221444,12223545,LINC02270,.,+
chr4,12310587,12312688,RNU6-578P,.,+
chr4,12637085,12639186,ECM1P2,.,+
chr4,12638636,12640737,ENSG00000249780,.,-
chr4,12862960,12865061,ENSG00000250371,.,-
chr4,12946669,12948770,ENSG00000250098,.,-
chr4,13049341,13051442,U6,.,+
chr4,13331413,13333514,HSP90AB2P,.,+
chr4,13482364,13484465,RAB28,.,-
chr4,13489184,13491285,ENSG00000286297,.,+
chr4,13532334,13534435,LINC01097,.,-
chr4,13542507,13544608,NKX3-2,.,-
chr4,13545800,13547901,LINC01096,.,-
chr4,13625724,13627825,BOD1L1,.,-
chr4,13625864,13627965,MIR5091,.,+
chr4,13630598,13632699,ENSG00000249148,.,-
chr4,13646399,13648500,RPL32P12,.,-
chr4,13652373,13654474,LINC01182,.,+
chr4,13780156,13782257,ENSG00000250497,.,-
chr4,13838940,13841041,ENSG00000288951,.,-
chr4,13975165,13977266,ENSG00000224569,.,+
chr4,14109967,14112068,LINC01085,.,+
chr4,14132935,14135036,ENSG00000251679,.,+
chr4,14162454,14164555,ENSG00000249988,.,+
chr4,14357399,14359500,ENSG00000287360,.,+
chr4,14388438,14390539,ENSG00000248425,.,+
chr4,14407077,14409178,ENSG00000251412,.,-
chr4,14504479,14506580,MTND2P31,.,-
chr4,14688709,14690810,SNORA63,.,+
chr4,14886168,14888269,LINC00504,.,-
chr4,15000044,15002145,CPEB2-DT,.,-
chr4,15000480,15002581,CPEB2,.,+
chr4,15092093,15094194,RN7SKP170,.,-
chr4,15337817,15339918,C1QTNF7,.,+
chr4,15418031,15420132,ENSG00000251379,.,-
chr4,15425913,15428014,C1QTNF7-AS1,.,-
chr4,15467864,15469965,CC2D2A,.,+
chr4,15490971,15493072,ENSG00000249930,.,-
chr4,15562252,15564353,ENSG00000273133,.,-
chr4,15679661,15681762,FAM200B,.,+
chr4,15679678,15681779,FBXL5,.,-
chr4,15679755,15681856,ENSG00000288606,.,+
chr4,15701064,15703165,BST1,.,+
chr4,15729626,15731727,ENSG00000214846,.,-
chr4,15741195,15743296,ENSG00000248188,.,+
chr4,15776274,15778375,CD38,.,+
chr4,15863939,15866040,HPRT1P1,.,-
chr4,15936739,15938840,FGFBP1,.,-
chr4,15967308,15969409,FGFBP2,.,-
chr4,16082377,16084478,PROM1,.,-
chr4,16115478,16117579,ENSG00000286280,.,-
chr4,16176938,16179039,ENSG00000249234,.,+
chr4,16224684,16226785,TAPT1-AS1,.,+
chr4,16225409,16227510,TAPT1,.,-
chr4,16254554,16256655,RPS21P4,.,-
chr4,16305455,16307556,ENSG00000248851,.,+
chr4,16320953,16323054,ENSG00000286888,.,+
chr4,16395322,16397423,ZEB2P1,.,-
chr4,16398429,16400530,ENSG00000248138,.,+
chr4,16596717,16598818,ENSG00000287081,.,+
chr4,16896677,16898778,LDB2,.,-
chr4,17059877,17061978,MTND5P4,.,+
chr4,17071902,17074003,ENSG00000249998,.,-
chr4,17184078,17186179,LINC02493,.,-
chr4,17318881,17320982,SNORA75B,.,-
chr4,17426273,17428374,RPS7P6,.,-
chr4,17510205,17512306,QDPR,.,-
chr4,17513164,17515265,CLRN2,.,+
chr4,17550751,17552852,NACAP5,.,-
chr4,17556044,17558145,ENSG00000283219,.,-
chr4,17575197,17577298,LAP3,.,+
chr4,17612584,17614685,MED28-DT,.,-
chr4,17612640,17614741,MED28,.,+
chr4,17779620,17781721,FAM184B,.,-
chr4,17808757,17810858,DCAF16,.,-
chr4,17808978,17811079,NCAPG,.,+
chr4,17909673,17911774,KRT18P63,.,+
chr4,18019875,18021976,LCORL,.,-
chr4,18416661,18418762,ENSG00000286046,.,+
chr4,18487507,18489608,ENSG00000251048,.,-
chr4,19096198,19098299,ENSG00000279918,.,+
chr4,19179855,19181956,RNA5SP157,.,-
chr4,19256336,19258437,ENSG00000279379,.,-
chr4,19453417,19455518,ENSG00000248515,.,+
chr4,19454993,19457094,LINC02438,.,-
chr4,19752590,19754691,ENSG00000249441,.,-
chr4,19811748,19813849,ENSG00000241612,.,+
chr4,20035971,20038072,ENSG00000250611,.,-
chr4,20249904,20252005,SLIT2,.,+
chr4,20390153,20392254,SLIT2-IT1,.,+
chr4,20526274,20528375,MIR218-1,.,+
chr4,20694281,20696382,PACRGL,.,+
chr4,20764807,20766908,ENSG00000272995,.,+
chr4,21302467,21304568,ENSG00000250243,.,+
chr4,21462757,21464858,MIR7978,.,-
chr4,21521708,21523809,ENSG00000286318,.,-
chr4,21580095,21582196,ENSG00000250092,.,+
chr4,21654868,21656969,ENSG00000242768,.,-
chr4,21695449,21697550,ENSG00000248343,.,+
chr4,21851187,21853288,KCNIP4-IT1,.,-
chr4,21946771,21948872,KCNIP4,.,-
chr4,21947014,21949115,ENSG00000250039,.,+
chr4,22116982,22119083,RNU6-420P,.,+
chr4,22235412,22237513,ENSG00000289849,.,+
chr4,22514065,22516166,ADGRA3,.,-
chr4,22592195,22594296,ENSG00000244538,.,+
chr4,22605500,22607601,ENSG00000251516,.,+
chr4,22690913,22693014,GBA3,.,+
chr4,22725949,22728050,CDC42P6,.,-
chr4,22987146,22989247,ENSG00000248837,.,+
chr4,23283572,23285673,ENSG00000249547,.,-
chr4,23513283,23515384,RFPL4AP3,.,-
chr4,23558922,23561023,ENSG00000250137,.,+
chr4,23731578,23733679,ERVH-1,.,-
chr4,23777589,23779690,ENSG00000249453,.,+
chr4,23902088,23904189,PPARGC1A,.,-
chr4,24319453,24321554,ENSG00000289902,.,+
chr4,24470950,24473051,ENSG00000289201,.,-
chr4,24518289,24520390,MIR573,.,-
chr4,24561460,24563561,RN7SL16P,.,-
chr4,24582553,24584654,DHX15,.,-
chr4,24656374,24658475,ATP5MGP3,.,-
chr4,24657855,24659956,LINC02473,.,+
chr4,24766048,24768149,ENSG00000251638,.,+
chr4,24769466,24771567,HNRNPA1P65,.,+
chr4,24787911,24790012,SOD3,.,+
chr4,24978203,24980304,CCDC149,.,-
chr4,25028945,25031046,LGI2,.,-
chr4,25158549,25160650,SEPSECS,.,-
chr4,25158640,25160741,SEPSECS-AS1,.,+
chr4,25158662,25160763,PI4K2B,.,+
chr4,25218402,25220503,ENSG00000271172,.,+
chr4,25248544,25250645,U2,.,+
chr4,25310773,25312874,ZCCHC4,.,+
chr4,25375262,25377363,ANAPC4,.,+
chr4,25470516,25472617,ENSG00000249320,.,+
chr4,25502996,25505097,ENSG00000248608,.,+
chr4,25527176,25529277,ENSG00000248545,.,+
chr4,25596624,25598725,RNU7-126P,.,-
chr4,25620776,25622877,ENSG00000228154,.,+
chr4,25646010,25648111,SLC34A2,.,+
chr4,25676849,25678950,RPS29P11,.,+
chr4,25684457,25686558,SLIRPP2,.,-
chr4,25717744,25719845,MTND4P9,.,-
chr4,25718029,25720130,MTND4LP22,.,-
chr4,25718430,25720531,MTND3P5,.,-
chr4,25719055,25721156,MTCO3P44,.,-
chr4,25768265,25770366,ENSG00000250541,.,+
chr4,25859829,25861930,SMIM20,.,+
chr4,25861759,25863860,SEL1L3,.,-
chr4,25867549,25869650,ENSG00000251009,.,-
chr4,26068753,26070854,LINC02357,.,+
chr4,26109864,26111965,ENSG00000248452,.,+
chr4,26161454,26163555,RBPJ,.,+
chr4,26488483,26490584,CCKAR,.,-
chr4,26574436,26576537,TBC1D19,.,+
chr4,26700308,26702409,ENSG00000200999,.,+
chr4,26855600,26857701,STIM2,.,+
chr4,26858649,26860750,STIM2-AS1,.,-
chr4,26872348,26874449,PIMREGP4,.,-
chr4,27138050,27140151,ENSG00000251080,.,-
chr4,27215478,27217579,LINC02261,.,+
chr4,27216403,27218504,ENSG00000205830,.,-
chr4,27221426,27223527,Y_RNA,.,-
chr4,27265253,27267354,ENSG00000251325,.,-
chr4,27583144,27585245,IGBP1P5,.,+
chr4,27915752,27917853,ENSG00000287389,.,+
chr4,27983062,27985163,ENSG00000251410,.,-
chr4,28223968,28226069,ENSG00000286321,.,+
chr4,28400935,28403036,ENSG00000250038,.,-
chr4,28433448,28435549,ENSG00000250064,.,+
chr4,28598844,28600945,ENSG00000286141,.,-
chr4,28709197,28711298,RN7SL101P,.,+
chr4,28817581,28819682,MIR4275,.,+
chr4,28822210,28824311,MESTP3,.,-
chr4,28994497,28996598,LINC02364,.,+
chr4,29009020,29011121,ENSG00000276507,.,-
chr4,29044590,29046691,ENSG00000249228,.,+
chr4,29116303,29118404,ENSG00000248176,.,+
chr4,29212252,29214353,LINC02472,.,+
chr4,29405099,29407200,ENSG00000251373,.,+
chr4,29465849,29467950,ENSG00000251113,.,-
chr4,29508634,29510735,U6,.,+
chr4,29746756,29748857,EEF1A1P21,.,+
chr4,29905790,29907891,ENSG00000249564,.,-
chr4,29961757,29963858,RPS3AP17,.,-
chr4,30006315,30008416,ENSG00000248281,.,-
chr4,30715368,30717469,ENSG00000288940,.,+
chr4,30718368,30720469,PCDH7,.,+
chr4,30719969,30722070,ENSG00000286596,.,-
chr4,30791969,30794070,ENSG00000249678,.,-
chr4,30883181,30885282,MTCYBP43,.,-
chr4,31169012,31171113,LINC02497,.,+
chr4,31348283,31350384,ENSG00000251434,.,+
chr4,31504421,31506522,LINC02501,.,+
chr4,31995375,31997476,LINC02506,.,+
chr4,32020482,32022583,ENSG00000286212,.,-
chr4,32349037,32351138,LINC02353,.,+
chr4,32743524,32745625,ENSG00000286784,.,-
chr4,33009745,33011846,MAPRE1P2,.,-
chr4,33148325,33150426,ENSG00000287968,.,+
chr4,33236669,33238770,ENSG00000249452,.,-
chr4,33398537,33400638,ENSG00000249766,.,+
chr4,33431509,33433610,ENSG00000248417,.,+
chr4,33465397,33467498,ENSG00000288321,.,+
chr4,33848590,33850691,ENSG00000250723,.,+
chr4,33966173,33968274,ENSG00000239983,.,+
chr4,34037913,34040014,ENSG00000250954,.,-
chr4,34178728,34180829,ENSG00000287320,.,-
chr4,34333350,34335451,LINC02484,.,-
chr4,34655605,34657706,ENSG00000250597,.,+
chr4,34712269,34714370,ENSG00000275250,.,+
chr4,34964343,34966444,ENSG00000238694,.,-
chr4,35485811,35487912,SEC63P2,.,+
chr4,35493897,35495998,RNU6-573P,.,+
chr4,36063725,36065826,ENSG00000248466,.,-
chr4,36242115,36244216,ENSG00000247193,.,+
chr4,36242513,36244614,ARAP2,.,-
chr4,36279615,36281716,DTHD1,.,+
chr4,36390409,36392510,ENSG00000251438,.,-
chr4,36424427,36426528,MIR1255B1,.,-
chr4,36504042,36506143,ENSG00000251588,.,+
chr4,36639938,36642039,LINC02505,.,-
chr4,36911338,36913439,ENSG00000287416,.,-
chr4,36999771,37001872,LINC02616,.,+
chr4,37071680,37073781,ENSG00000247810,.,+
chr4,37239990,37242091,MIR4801,.,-
chr4,37242742,37244843,NWD2,.,+
chr4,37451924,37454025,C4orf19,.,+
chr4,37474400,37476501,ENSG00000288073,.,-
chr4,37586874,37588975,ENSG00000248936,.,-
chr4,37684375,37686476,RELL1,.,-
chr4,37698001,37700102,Y_RNA,.,-
chr4,37819360,37821461,ENSG00000239532,.,+
chr4,37824659,37826760,PGM2,.,+
chr4,37865090,37867191,ENSG00000279386,.,-
chr4,37866291,37868392,ENSG00000249863,.,+
chr4,37889083,37891184,TBC1D1,.,+
chr4,37958397,37960498,PTTG2,.,+
chr4,37994202,37996303,PSME2P4,.,-
chr4,38005104,38007205,MRPS33P2,.,-
chr4,38277879,38279980,ENSG00000287659,.,-
chr4,38284993,38287094,ENSG00000251642,.,+
chr4,38364913,38367014,LINC02513,.,+
chr4,38388753,38390854,ENSG00000280015,.,+
chr4,38507728,38509829,LINC01259,.,+
chr4,38521179,38523280,LINC01258,.,-
chr4,38562002,38564103,LINC02278,.,+
chr4,38617436,38619537,ENSG00000271958,.,-
chr4,38662196,38664297,KLF3,.,+
chr4,38662925,38665026,KLF3-AS1,.,-
chr4,38756891,38758992,RNA5SP158,.,-
chr4,38780989,38783090,TLR10,.,-
chr4,38854816,38856917,TLR6,.,-
chr4,38854816,38856917,TLR1,.,-
chr4,38865676,38867777,FAM114A1,.,+
chr4,38866031,38868132,MIR574,.,+
chr4,39030921,39033022,TMEM156,.,-
chr4,39043038,39045139,KLHL5,.,+
chr4,39131912,39134013,ENSG00000249685,.,+
chr4,39180257,39182358,ENSG00000249207,.,-
chr4,39180503,39182604,WDR19,.,+
chr4,39295710,39297811,RNU6-32P,.,-
chr4,39364374,39366475,RFC1,.,-
chr4,39397148,39399249,RNU6-887P,.,+
chr4,39404929,39407030,KLB,.,+
chr4,39409909,39412010,MIR5591,.,+
chr4,39439664,39441765,Y_RNA,.,+
chr4,39456930,39459031,RPL9,.,-
chr4,39457003,39459104,LIAS,.,+
chr4,39478254,39480355,ENSG00000224097,.,+
chr4,39525719,39527820,UGDH-AS1,.,+
chr4,39526310,39528411,UGDH,.,-
chr4,39544072,39546173,ENSG00000287262,.,-
chr4,39612464,39614565,ENSG00000286349,.,+
chr4,39619011,39621112,RNU7-11P,.,+
chr4,39636901,39639002,SMIM14,.,-
chr4,39637106,39639207,SMIM14-DT,.,+
chr4,39696108,39698209,UBE2K,.,+
chr4,39708175,39710276,Y_RNA,.,-
chr4,39712450,39714551,ENSG00000249019,.,-
chr4,39758999,39761100,RN7SL558P,.,+
chr4,39769370,39771471,ZBTB12BP,.,-
chr4,39930453,39932554,ELOCP33,.,+
chr4,39934752,39936853,RNA5SP159,.,+
chr4,39971441,39973542,ENSG00000250568,.,-
chr4,39971443,39973544,PABPC1P1,.,+
chr4,39975955,39978056,PDS5A,.,-
chr4,40018239,40020340,KRT18P25,.,+
chr4,40054849,40056950,N4BP2,.,+
chr4,40055198,40057299,ENSG00000205794,.,-
chr4,40075883,40077984,RNU6-1112P,.,+
chr4,40080982,40083083,ENSG00000201863,.,+
chr4,40140364,40142465,ENSG00000248977,.,-
chr4,40164674,40166775,ENSG00000260296,.,+
chr4,40185169,40187270,ENSG00000286089,.,+
chr4,40189010,40191111,RHOH,.,+
chr4,40263471,40265572,ENSG00000250338,.,+
chr4,40314483,40316584,LINC02265,.,+
chr4,40333332,40335433,CHRNA9,.,+
chr4,40375512,40377613,RNU7-74P,.,-
chr4,40424118,40426219,ENSG00000250893,.,+
chr4,40489732,40491833,ENSG00000242197,.,+
chr4,40500118,40502219,MIR4802,.,-
chr4,40628874,40630975,RBM47,.,-
chr4,40747924,40750025,NSUN7,.,+
chr4,40748864,40750965,ENSG00000287182,.,-
chr4,40784109,40786210,ARL4AP2,.,+
chr4,40810778,40812879,ENSG00000250906,.,+
chr4,40824764,40826865,Y_RNA,.,-
chr4,40988153,40990254,RNA5SP160,.,+
chr4,41082606,41084707,RNU6-836P,.,+
chr4,41111941,41114042,RNU6-1195P,.,+
chr4,41141098,41143199,ENSG00000289761,.,-
chr4,41214713,41216814,APBB2,.,-
chr4,41254412,41256513,UCHL1,.,+
chr4,41254726,41256827,UCHL1-DT,.,-
chr4,41301336,41303437,Y_RNA,.,-
chr4,41357606,41359707,LIMCH1,.,+
chr4,41387114,41389215,RPL12P20,.,+
chr4,41610410,41612511,ENSG00000287762,.,-
chr4,41690796,41692897,ENSG00000249216,.,-
chr4,41721511,41723612,OR5M14P,.,-
chr4,41746292,41748393,PHOX2B-AS1,.,+
chr4,41746724,41748825,PHOX2B,.,-
chr4,41748344,41750445,ENSG00000249122,.,+
chr4,41770102,41772203,RNU1-49P,.,-
chr4,41841949,41844050,HMGB1P28,.,-
chr4,41880954,41883055,LINC00682,.,-
chr4,41922179,41924280,ENSG00000249887,.,+
chr4,41933074,41935175,ENSG00000249771,.,-
chr4,41933128,41935229,TMEM33,.,+
chr4,41979755,41981856,DCAF4L1,.,+
chr4,41987236,41989337,ENSG00000272862,.,-
chr4,41988501,41990602,SLC30A9,.,+
chr4,42027208,42029309,ATP1B1P1,.,+
chr4,42149027,42151128,ENSG00000285454,.,+
chr4,42150877,42152978,BEND4,.,-
chr4,42290643,42292744,ENSG00000289643,.,-
chr4,42389650,42391751,ENSG00000250781,.,-
chr4,42395487,42397588,SHISA3,.,+
chr4,42469809,42471910,RPS7P7,.,+
chr4,42560424,42562525,CCNL2P1,.,-
chr4,42655120,42657221,ATP8A1,.,-
chr4,42655495,42657596,ATP8A1-DT,.,+
chr4,42704106,42706207,ENSG00000251517,.,+
chr4,42890395,42892496,RN7SKP82,.,+
chr4,42890712,42892813,GRXCR1,.,+
chr4,43131866,43133967,ENSG00000248939,.,+
chr4,43338874,43340975,ENSG00000250657,.,+
chr4,43386156,43388257,ENSG00000277096,.,+
chr4,43408936,43411037,ENSG00000213851,.,-
chr4,43490542,43492643,LINC02383,.,-
chr4,43584327,43586428,ENSG00000251501,.,+
chr4,43596843,43598944,RN7SL691P,.,-
chr4,43761133,43763234,ENSG00000286891,.,+
chr4,43861273,43863374,RN7SL193P,.,+
chr4,43896961,43899062,NDUFB4P12,.,+
chr4,44014699,44016800,LINC02475,.,+
chr4,44023515,44025616,ENSG00000250863,.,-
chr4,44446808,44448909,KCTD8,.,-
chr4,44531614,44533715,ENSG00000251159,.,+
chr4,44676419,44678520,GUF1,.,+
chr4,44676555,44678656,YIPF7,.,-
chr4,44692385,44694486,ENSG00000273369,.,-
chr4,44702404,44704505,ENSG00000272936,.,+
chr4,44724587,44726688,GNPDA2,.,-
chr4,44839401,44841502,ENSG00000249729,.,-
chr4,44942960,44945061,PRDX4P1,.,-
chr4,44992425,44994526,ENSG00000275959,.,+
chr4,45007539,45009640,ENSG00000248744,.,+
chr4,45324027,45326128,THAP12P9,.,-
chr4,45412909,45415010,ENSG00000224560,.,-
chr4,45478029,45480130,RNU6-931P,.,+
chr4,45993118,45995219,RN7SKP199,.,+
chr4,46122053,46124154,GABRG1,.,-
chr4,46242214,46244315,ENSG00000260878,.,-
chr4,46388254,46390355,ENSG00000249330,.,+
chr4,46473229,46475330,GABRA2,.,-
chr4,46529341,46531442,RNU6-412P,.,-
chr4,46722407,46724508,RAC1P2,.,-
chr4,46907244,46909345,COX7B2,.,-
chr4,46991580,46993681,GABRA4,.,-
chr4,46991722,46993823,GABRB1,.,+
chr4,47429959,47432060,ENSG00000260918,.,+
chr4,47461589,47463690,ENSG00000282904,.,+
chr4,47461701,47463802,COMMD8,.,-
chr4,47483220,47485321,ENSG00000286294,.,-
chr4,47483274,47485375,ATP10D,.,+
chr4,47489470,47491571,ENSG00000242431,.,-
chr4,47558258,47560359,ENSG00000248254,.,-
chr4,47650668,47652769,MIR8053,.,+
chr4,47704371,47706472,ENSG00000242262,.,+
chr4,47829329,47831430,ENSG00000282917,.,+
chr4,47836105,47838206,CORIN,.,-
chr4,47842338,47844439,ENSG00000259959,.,-
chr4,47912141,47914242,NIPAL1,.,+
chr4,47912666,47914767,NFXL1,.,-
chr4,48014680,48016781,CNGA1,.,-
chr4,48104187,48106288,RNU6-838P,.,-
chr4,48107409,48109510,U6,.,-
chr4,48132249,48134350,TXK,.,-
chr4,48151433,48153534,Y_RNA,.,+
chr4,48267837,48269938,TEC,.,-
chr4,48339528,48341629,SLAIN2,.,+
chr4,48481342,48483443,SLC10A4,.,+
chr4,48488251,48490352,ZAR1,.,+
chr4,48572519,48574620,RNU5E-3P,.,-
chr4,48778321,48780422,FRYL,.,-
chr4,48803211,48805312,OCIAD1,.,+
chr4,48858202,48860303,OCIAD1-AS1,.,-
chr4,48904936,48907037,OCIAD2,.,-
chr4,48930853,48932954,RNU6-158P,.,-
chr4,48934581,48936682,ENSG00000251334,.,+
chr4,48984274,48986375,CWH43,.,+
chr4,49015153,49017254,TPI1P4,.,-
chr4,49201725,49203826,ENSG00000249828,.,-
chr4,49210623,49212724,ENSG00000249079,.,-
chr4,49227572,49229673,ENSG00000280043,.,+
chr4,49231964,49234065,SNX18P23,.,-
chr4,49243418,49245519,ENSG00000237961,.,-
chr4,49244020,49246121,MTCO3P39,.,+
chr4,49244600,49246701,MTND3P22,.,+
chr4,49487553,49489654,ENSG00000248583,.,-
chr4,49504021,49506122,ANKRD20A17P,.,-
chr4,49506805,49508906,ENSG00000250769,.,-
chr4,49521856,49523957,ENSG00000248532,.,-
chr4,49522184,49524285,ENSG00000269848,.,-
chr4,49546854,49548955,ENSG00000268967,.,-
chr4,49547434,49549535,MTCO3P42,.,-
chr4,49548031,49550132,ENSG00000232471,.,+
chr4,49559469,49561570,ENSG00000251630,.,-
chr4,49559478,49561579,SNX18P24,.,+
chr4,49577832,49579933,ENSG00000250753,.,+
chr4,49586771,49588872,SNX18P25,.,+
chr4,51840999,51843100,DCUN1D4,.,+
chr4,51863534,51865635,DUTP7,.,-
chr4,51916771,51918872,ENSG00000272576,.,+
chr4,51976371,51978472,ENSG00000243929,.,-
chr4,52018362,52020463,LRRC66,.,-
chr4,52036298,52038399,SGCB,.,-
chr4,52042804,52044905,LINC02480,.,+
chr4,52049303,52051404,SPATA18,.,+
chr4,52439534,52441635,ENSG00000251286,.,-
chr4,52492848,52494949,RNU6-1252P,.,+
chr4,52549573,52551674,ENSG00000287999,.,-
chr4,52657300,52659401,USP46,.,-
chr4,52657405,52659506,USP46-DT,.,+
chr4,52678608,52680709,ENSG00000260120,.,+
chr4,52710324,52712425,DANCR,.,+
chr4,52710393,52712494,LINC01618,.,+
chr4,52710681,52712782,MIR4449,.,+
chr4,52711248,52713349,SNORA26,.,+
chr4,52718830,52720931,ENSG00000248375,.,-
chr4,52720376,52722477,ENSG00000286161,.,-
chr4,52746136,52748237,ENSG00000212490,.,+
chr4,52749585,52751686,ERVMER34-1,.,-
chr4,52784536,52786637,Y_RNA,.,+
chr4,52860316,52862417,RASL11B,.,+
chr4,52943648,52945749,ENSG00000248115,.,+
chr4,53263566,53265667,RNU6-310P,.,-
chr4,53364065,53366166,SCFD2,.,-
chr4,53375640,53377741,FIP1L1,.,+
chr4,53375838,53377939,ENSG00000282278,.,+
chr4,53494399,53496500,LNX1-AS1,.,+
chr4,53573712,53575813,ENSG00000173966,.,+
chr4,53590955,53593056,LNX1-AS2,.,+
chr4,53657207,53659308,ENSG00000249341,.,+
chr4,53699404,53701505,LNX1,.,-
chr4,53897870,53899971,ENSG00000249706,.,+
chr4,53926137,53928238,ENSG00000250815,.,-
chr4,53985057,53987158,RPL21P44,.,-
chr4,53995711,53997812,ENSG00000272650,.,-
chr4,54057596,54059697,ENSG00000269506,.,+
chr4,54062604,54064705,CHIC2,.,-
chr4,54063238,54065339,ENSG00000287534,.,+
chr4,54074624,54076725,ENSG00000251105,.,+
chr4,54084925,54087026,MORF4L2P1,.,+
chr4,54097522,54099623,GSX2,.,+
chr4,54219125,54221226,RPL22P13,.,+
chr4,54227279,54229380,PDGFRA,.,+
chr4,54330891,54332992,LINC02283,.,+
chr4,54374001,54376102,ENSG00000248518,.,+
chr4,54444722,54446823,ENSG00000251264,.,-
chr4,54605130,54607231,LINC02260,.,-
chr4,54655266,54657367,KIT,.,+
chr4,54843469,54845570,ENSG00000249727,.,-
chr4,54843567,54845668,LINC02358,.,+
chr4,54941625,54943726,ENSG00000248317,.,+
chr4,54974370,54976471,RPL38P3,.,-
chr4,55030070,55032171,RNU6-410P,.,-
chr4,55051059,55053160,ENSG00000250646,.,+
chr4,55061737,55063838,RN7SL424P,.,+
chr4,55123594,55125695,KDR,.,-
chr4,55155876,55157977,ENSG00000287060,.,+
chr4,55213918,55216019,RN7SL822P,.,-
chr4,55217343,55219444,ENSG00000250812,.,+
chr4,55292489,55294590,RNU6-746P,.,+
